Time,TX,TY,TZ
0.0,0,0,0.0
0.5,-0.237500000000000,-0.237500000000000,0.725
1.0,-0.900000000000000,-0.900000000000000,2.8
1.5,-1.91250000000000,-1.91250000000000,6.075000000000001
2.0,-3.20000000000000,-3.20000000000000,10.4
2.5,-4.68750000000000,-4.68750000000000,15.625
3.0,-6.30000000000000,-6.30000000000000,21.599999999999998
3.5,-7.96250000000000,-7.96250000000000,28.174999999999997
4.0,-9.60000000000000,-9.60000000000000,35.2
4.5,-11.1375000000000,-11.1375000000000,42.525000000000006
5.0,-12.5000000000000,-12.5000000000000,50.0
5.5,-13.6125000000000,-13.6125000000000,57.474999999999994
6.0,-14.4000000000000,-14.4000000000000,64.8
6.5,-14.7875000000000,-14.7875000000000,71.82499999999999
7.0,-14.7000000000000,-14.7000000000000,78.39999999999999
7.5,-14.0625000000000,-14.0625000000000,84.375
8.0,-12.8000000000000,-12.8000000000000,89.6
8.5,-10.8375000000000,-10.8375000000000,93.925
9.0,-8.09999999999999,-8.09999999999999,97.19999999999999
9.5,-4.51249999999999,-4.51249999999999,99.27499999999999
10.0,0,0,100.0
10.5,3.40182412390343,4.89882622537466,100.0
11.0,4.42769318364710,9.64724075590608,100.0
11.5,4.30820221128108,14.3231473732055,100.0
12.0,4.27394623885542,19.0044498588840,100.0
12.5,5.55552029842020,23.7690519945529,100.0
12.930736759274602,8.65573770491804,28.0000000000000,100.0
13.430736759274602,13.6550984269954,32.6123203490443,100.0
13.930736759274602,18.6532290405903,36.4786615078633,100.0
14.430736759274602,23.6502022167474,39.6430936439862,100.0
14.930736759274602,28.6460906265110,42.1496869249422,100.0
15.430736759274602,33.6409669409256,44.0425115182604,100.0
15.930736759274602,38.6349038310356,45.3656375914700,100.0
16.430736759274602,43.6279739678856,46.1631353121001,100.0
16.930736759274602,48.6202500225200,46.4790748476800,100.0
17.430736759274602,53.6118046659831,46.3575263657388,100.0
17.930736759274602,58.6027105693196,45.8425600338057,100.0
18.430736759274602,63.5930404035738,44.9782460194099,100.0
18.930736759274602,68.5828668397903,43.8086544900804,100.0
19.430736759274602,73.5722625490133,42.3778556133466,100.0
19.930736759274602,78.5613002022875,40.7299195567376,100.0
20.430736759274602,83.5500524706573,38.9089164877824,100.0
20.930736759274602,88.5385920251671,36.9589165740104,100.0
21.430736759274602,93.5269915368614,34.9239899829506,100.0
21.930736759274602,98.5153236767847,32.8482068821323,100.0
22.430736759274602,103.503661115981,30.7756374390846,100.0
22.930736759274602,108.492076525496,28.7503518213368,100.0
23.430736759274602,113.480642576373,26.8164201964178,100.0
23.930736759274602,118.469431939656,25.0179127318571,100.0
24.430736759274602,123.458517286391,23.3988995951836,100.0
24.930736759274602,128.447971287622,22.0034509539265,100.0
25.430736759274602,133.437866614392,20.8756369756152,100.0
25.930736759274602,138.428275937748,20.0595278277786,100.0
26.430736759274602,143.419271928732,19.5991936779460,100.0
26.930736759274602,148.410927258390,19.5387046936466,100.0
27.430736759274602,153.403314597766,19.9221310424095,100.0
27.930736759274602,158.396506617904,20.7935428917639,100.0
28.430736759274602,163.390575989849,22.1970104092391,100.0
28.930736759274602,168.385595384646,24.1766037623640,100.0
29.430736759274602,173.381637473338,26.7763931186680,100.0
29.930736759274602,178.378774926971,30.0404486456800,100.0
30.430736759274602,183.377080416588,34.0128405109295,100.0
30.85781537161496,187.647398843931,38.0000000000000,100.0
31.35781537161496,191.828161100340,42.6349746928003,100.0
31.85781537161496,194.432583800193,46.5675844916674,100.0
32.35781537161496,195.553870839428,49.8393579773010,100.0
32.85781537161496,195.285226113981,52.4918237304005,100.0
33.35781537161496,193.719853519791,54.5665103316655,100.0
33.85781537161496,190.950956952795,56.1049463617955,100.0
34.35781537161496,187.071740308930,57.1486604014901,100.0
34.85781537161496,182.175407484134,57.7391810314487,100.0
35.35781537161496,176.355162374345,57.9180368323709,100.0
35.85781537161496,169.704208875499,57.7267563849563,100.0
36.35781537161496,162.315750883535,57.2068682699043,100.0
36.85781537161496,154.282992294390,56.3999010679145,100.0
37.35781537161496,145.699137004002,55.3473833596865,100.0
37.85781537161496,136.657388908307,54.0908437259197,100.0
38.35781537161496,127.250951903244,52.6718107473137,100.0
38.85781537161496,117.573029884751,51.1318130045681,100.0
39.35781537161496,107.716826748763,49.5123790783822,100.0
39.85781537161496,97.7755463912197,47.8550375494557,100.0
40.35781537161496,87.8423927080581,46.2013169984883,100.0
40.85781537161496,78.0105695952155,44.5927460061792,100.0
41.35781537161496,68.3732809486295,43.0708531532281,100.0
41.85781537161496,59.0237306642377,41.6771670203345,100.0
42.35781537161496,50.0551226379776,40.4532161881980,100.0
42.85781537161496,41.5606607657866,39.4405292375180,100.0
43.35781537161496,33.6335489436022,38.6806347489941,100.0
43.85781537161496,26.3669910673621,38.2150613033258,100.0
44.35781537161496,19.8541910330038,38.0853374812128,100.0
44.85781537161496,14.1883527364646,38.3329918633544,100.0
45.35781537161496,9.46268007368212,38.9995530304503,100.0
45.85781537161496,5.77037694059402,40.1265495631999,100.0
46.35781537161496,3.20464723313739,41.7555100423027,100.0
46.85781537161496,1.85869484725038,43.9279630484585,100.0
47.35781537161496,1.82572367887019,46.6854371623666,100.0
47.85781537161496,3.19893762393406,50.0694609647265,100.0
48.35781537161496,6.07154057838000,54.1215630362379,100.0
48.77062293936898,9.63934426229508,58.0000000000000,100.0
49.27062293936898,14.6368140176507,62.6365698915443,100.0
49.77062293936898,19.6294141945955,66.5737009308612,100.0
50.27062293936898,24.6174311594467,69.8525251649766,100.0
50.77062293936898,29.6011512785215,72.5141746409163,100.0
51.27062293936898,34.5808609181370,74.5997814057061,100.0
51.77062293936898,39.5568464446103,76.1504775063720,100.0
52.27062293936898,44.5293942242587,77.2073949899399,100.0
52.77062293936898,49.4987906233992,77.8116659034355,100.0
53.27062293936898,54.4653220083491,78.0044222938848,100.0
53.77062293936898,59.4292747454255,77.8267962083136,100.0
54.27062293936898,64.3909352009455,77.3199196937479,100.0
54.77062293936898,69.3505897412263,76.5249247972133,100.0
55.27062293936898,74.3085247325850,75.4829435657361,100.0
55.77062293936898,79.2650265413389,74.2351080463417,100.0
56.27062293936898,84.2203815338050,72.8225502860563,100.0
56.77062293936898,89.1748760763005,71.2864023319055,100.0
57.27062293936898,94.1287965351426,69.6677962309155,100.0
57.77062293936898,99.0824292766484,68.0078640301119,100.0
58.27062293936898,104.036060667135,66.3477377765208,100.0
58.77062293936898,108.989977072920,64.7285495171677,100.0
59.27062293936898,113.944464860320,63.1914312990789,100.0
59.77062293936898,118.899810395652,61.7775151692800,100.0
60.27062293936898,123.856300045234,60.5279331747970,100.0
60.77062293936898,128.814220175382,59.4838173626556,100.0
61.27062293936898,133.773857152414,58.6862997798819,100.0
61.77062293936898,138.735497342647,58.1765124735016,100.0
62.27062293936898,143.699427112399,57.9955874905407,100.0
62.77062293936898,148.665932827985,58.1846568780250,100.0
63.27062293936898,153.635300855724,58.7848526829802,100.0
63.77062293936898,158.607817561933,59.8373069524325,100.0
64.27062293936898,163.583769312928,61.3831517334075,100.0
64.77062293936898,168.563442475027,63.4635190729312,100.0
