Time,TX,TY,TZ
0.0,0,0,0.0
0.5,-0.237500000000000,-0.237500000000000,0.725
1.0,-0.900000000000000,-0.900000000000000,2.8
1.5,-1.91250000000000,-1.91250000000000,6.075000000000001
2.0,-3.20000000000000,-3.20000000000000,10.4
2.5,-4.68750000000000,-4.68750000000000,15.625
3.0,-6.30000000000000,-6.30000000000000,21.599999999999998
3.5,-7.96250000000000,-7.96250000000000,28.174999999999997
4.0,-9.60000000000000,-9.60000000000000,35.2
4.5,-11.1375000000000,-11.1375000000000,42.525000000000006
5.0,-12.5000000000000,-12.5000000000000,50.0
5.5,-13.6125000000000,-13.6125000000000,57.474999999999994
6.0,-14.4000000000000,-14.4000000000000,64.8
6.5,-14.7875000000000,-14.7875000000000,71.82499999999999
7.0,-14.7000000000000,-14.7000000000000,78.39999999999999
7.5,-14.0625000000000,-14.0625000000000,84.375
8.0,-12.8000000000000,-12.8000000000000,89.6
8.5,-10.8375000000000,-10.8375000000000,93.925
9.0,-8.09999999999999,-8.09999999999999,97.19999999999999
9.5,-4.51249999999999,-4.51249999999999,99.27499999999999
10.0,0,0,100.0
10.5,4.58085152919915,4.57213037877861,100.0
11.0,8.44771892144984,8.41542087499598,100.0
11.5,11.7870713837319,11.7202205284744,100.0
12.0,14.7853781230253,14.6768783790362,100.0
12.5,17.6291083463099,17.4757434665036,100.0
13.0,20.5047312605654,20.3071648306990,100.0
13.5,23.5987160727718,23.3614915114447,100.0
14.0,27.0975319899089,26.8290725485630,100.0
14.5,31.1876482189567,30.9002569818761,100.0
14.828965374564763,34.2912621359223,34.0000000000000,100.0
15.328965374564763,39.2899122322441,38.5128522794567,100.0
15.828965374564763,44.2859946962849,42.0991079186354,100.0
16.328965374564763,49.2797077906576,44.8303151187490,100.0
16.828965374564763,54.2712497779753,46.7780220810104,100.0
17.328965374564763,59.2608189208508,48.0137770066325,100.0
17.828965374564763,64.2486134818973,48.6091280968284,100.0
18.328965374564763,69.2348317237277,48.6356235528107,100.0
18.828965374564763,74.2196719089549,48.1648115757925,100.0
19.328965374564763,79.2033323001919,47.2682403669868,100.0
19.828965374564763,84.1860111600518,46.0174581276063,100.0
20.328965374564763,89.1679067511476,44.4840130588640,100.0
20.828965374564763,94.1492173360921,42.7394533619728,100.0
21.328965374564763,99.1301411774984,40.8553272381457,100.0
21.828965374564763,104.110876537980,38.9031828885956,100.0
22.328965374564763,109.091621680148,36.9545685145353,100.0
22.828965374564763,114.072574866618,35.0810323171777,100.0
23.328965374564763,119.053934360001,33.3541224977359,100.0
23.828965374564763,124.035898422912,31.8453872574227,100.0
24.328965374564763,129.018665317961,30.6263747974509,100.0
24.828965374564763,134.002433307764,29.7686333190336,100.0
25.328965374564763,138.987400654932,29.3437110233837,100.0
25.828965374564763,143.973765622079,29.4231561117139,100.0
26.328965374564763,148.961726471817,30.0785167852374,100.0
26.828965374564763,153.951481466760,31.3813412451670,100.0
27.328965374564763,158.943228869521,33.4031776927155,100.0
27.828965374564763,163.937166942712,36.2155743290959,100.0
28.328965374564763,168.933493948947,39.8900793555212,100.0
28.779628348196233,173.439024390244,44.0000000000000,100.0
29.279628348196233,177.388035659691,48.5479897162202,100.0
29.779628348196233,179.338696875801,52.2365270439972,100.0
30.279628348196233,179.446449150224,55.1324642520050,100.0
30.779628348196233,177.866733594612,57.3026536089179,100.0
31.279628348196233,174.754991320615,58.8139473834103,100.0
31.779628348196233,170.266663439886,59.7331978441564,100.0
32.27962834819623,164.557191064075,60.1272572598304,100.0
32.77962834819623,157.782015304834,60.0629778991065,100.0
33.27962834819623,150.096577273814,59.6072120306591,100.0
33.77962834819623,141.656318082666,58.8268119231623,100.0
34.27962834819623,132.616678843041,57.7886298452905,100.0
34.77962834819623,123.133100666591,56.5595180657178,100.0
35.27962834819623,113.361024664966,55.2063288531186,100.0
35.77962834819623,103.455891949819,53.7959144761670,100.0
36.27962834819623,93.5731436327996,52.3951272035373,100.0
36.77962834819623,83.8682208255600,51.0708193039039,100.0
37.27962834819623,74.4965646397509,49.8898430459408,100.0
37.77962834819623,65.6136161870239,48.9190506983225,100.0
38.27962834819623,57.3748165790303,48.2252945297230,100.0
38.77962834819623,49.9356069274208,47.8754268088167,100.0
39.27962834819623,43.4514283438473,47.9362998042780,100.0
39.77962834819623,38.0777219399605,48.4747657847808,100.0
40.27962834819623,33.9699288274120,49.5576770189995,100.0
40.77962834819623,31.2834901178528,51.2518857756086,100.0
41.27962834819623,30.1738469229341,53.6242443232820,100.0
41.77962834819623,30.7964403543075,56.7416049306941,100.0
42.27962834819623,33.3067115236238,60.6708198665191,100.0
42.63562269943007,36.3300970873786,64.0000000000000,100.0
43.13562269943007,41.3249317036269,68.5563116152089,100.0
43.63562269943007,46.3099330178072,72.2679770005655,100.0
44.13562269943007,51.2858472280729,75.1990919656639,100.0
44.63562269943007,56.2534205325777,77.4137523200989,100.0
45.13562269943007,61.2133991294749,78.9760538734649,100.0
45.63562269943007,66.1665292169179,79.9500924353562,100.0
46.13562269943007,71.1135569930602,80.3999638153675,100.0
46.63562269943007,76.0552286560552,80.3897638230932,100.0
47.13562269943007,80.9922904040565,79.9835882681276,100.0
47.63562269943007,85.9254884352173,79.2455329600654,100.0
48.13562269943007,90.8555689476913,78.2396937085009,100.0
48.63562269943007,95.7832781396318,77.0301663230288,100.0
49.13562269943007,100.709362209192,75.6810466132433,100.0
49.63562269943007,105.634567354526,74.2564303887390,100.0
50.13562269943007,110.559639773787,72.8204134591105,100.0
50.63562269943007,115.485325665128,71.4370916339519,100.0
51.13562269943007,120.412371226703,70.1705607228581,100.0
51.63562269943007,125.341522656665,69.0849165354234,100.0
52.13562269943007,130.273526153167,68.2442548812421,100.0
52.63562269943007,135.209127914364,67.7126715699088,100.0
53.13562269943007,140.149074138409,67.5542624110181,100.0
53.63562269943007,145.094111023454,67.8331232141644,100.0
54.13562269943007,150.044984767654,68.6133497889421,100.0
54.63562269943007,155.002441569161,69.9590379449456,100.0
55.13562269943007,159.967227626130,71.9342834917696,100.0
55.63562269943007,164.940089136714,74.6031822390084,100.0
56.13562269943007,169.921772299066,78.0298299962565,100.0
56.63562269943007,174.913023311340,82.2783225731085,100.0
56.81349244156245,176.691056910569,84.0000000000000,100.0
57.31349244156245,180.643918083852,88.5493751481851,100.0
57.81349244156245,182.605347827504,92.2417593511575,100.0
58.31349244156245,182.729615477229,95.1435407465430,100.0
58.81349244156245,181.170990368732,97.3211074719673,100.0
59.31349244156245,178.083741837716,98.8408476650561,100.0
59.81349244156245,173.622139219886,99.7691494634352,100.0
60.31349244156245,167.940451850947,100.172401004730,100.0
60.81349244156245,161.192949066602,100.116990426567,100.0
61.31349244156245,153.533900202557,99.6693058665715,100.0
61.81349244156245,145.117574594515,98.8957354623691,100.0
62.31349244156245,136.098241578180,97.8626673515855,100.0
62.81349244156245,126.630170489258,96.6364896718467,100.0
63.31349244156245,116.867630663452,95.2835905607783,100.0
63.81349244156245,106.964891436466,93.8703581560059,100.0
64.31349244156246,97.0762221440050,92.4631805951557,100.0
64.81349244156246,87.3558921217733,91.1284460158529,100.0
